Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Bhutan,BTN,"Population, total",SP.POP.TOTL,591021,603640,616018,627839,638815,648739,657410,664876,671613,678323,685503,693298,701583,710238,719056,727876,736709,745568,754394,763000,..,..,..,..,..,..
Bhutan,BTN,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,57592,60167,62817,65493,68096,70510,72030,73448,74733,75882,75882,76944,77816,78371,78604,..,..,..,76788,..,74468,..,..,..,..,..
Bhutan,BTN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,6849,..,..,..,..,9472,..,10398,..,..,..,..,..
Bhutan,BTN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,416,..,..,..,..,835,..,398,..,..,..,..,..
Bhutan,BTN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,980,950,920,910,950,1020,1110,1220,1480,1620,1780,1990,2250,2590,2830,2960,3040,3090,3370,..,..,..,..,..,..,..
Bolivia,BOL,"Population, total",SP.POP.TOTL,8418264,8580235,8742814,8905823,9069039,9232306,9395446,9558439,9721454,9884781,10048590,10212954,10377676,10542376,10706517,10869730,11031813,11192854,11353142,11513000,..,..,..,..,..,..
Bolivia,BOL,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,802845,815975,830046,845318,861582,878705,895053,911498,928003,944708,961827,978201,993791,1008650,1023156,1037493,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1490,1610,1770,2040,2590,3180,3510,3920,4730,4970,4950,5010,4990,5270,5300,5210,5130,5110,5740,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3751176,3755512,3759387,3762173,3764194,3765331,3765424,3762786,3754271,3735938,3705472,3661175,3604972,3542605,3482104,3429361,3386267,3351527,3323929,3301000,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,275246,276022,276847,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221486,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,97326,94157,96425,86199,80906,74365,67031,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,14736,17104,11333,19953,20413,19921,21004,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,545,709,717,823,913,856,981,..,..,..,..,..,..
Botswana,BWA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3170,3260,2930,3370,3920,4940,5440,5730,5740,5330,5650,6850,7800,8000,7840,6960,6880,7020,7750,..,..,..,..,..,..,..
Botswana,BWA,"Population, total",SP.POP.TOTL,1643334,1674678,1704642,1734398,1765527,1799078,1835908,1875459,1915639,1953498,1987105,2015402,2039551,2062536,2088614,2120716,2159944,2205128,2254126,2304000,..,..,..,..,..,..
Botswana,BWA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,177999,183729,189040,193090,195901,197955,199485,200240,201111,202204,203210,204172,204170,..,201880,200345,199040,198890,..,202724,..,..,..,..,..,..
Botswana,BWA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30007,33206,32232,31360,..,34515,..,..,..,..,..,..
Botswana,BWA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1587,2234,2396,2263,..,2266,..,..,..,..,..,..
Botswana,BWA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,208,133,193,..,123,..,..,..,..,..,..
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3930,3350,3090,2980,3340,4000,4850,6190,7620,8320,9660,11080,12360,12810,12100,10160,8930,8670,9140,..,..,..,..,..,..,..
Brazil,BRA,"Population, total",SP.POP.TOTL,174790340,177196054,179537520,181809246,184006481,186127103,188167356,190130443,192030362,193886508,195713635,197514534,199287296,201035903,202763735,204471769,206163058,207833831,209469333,211050000,..,..,..,..,..,..
Brazil,BRA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,17217675,17308477,17204733,17455330,17592777,..,17127131,16754170,16510265,..,15944204,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,7282230,7805816,8027297,8048701,8286663,8450755,..,..,..,..,..,..,..
Brazil,BRA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,129573,137531,149533,159195,168389,175220,..,..,..,..,..,..,..
Brazil,BRA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,87083,94991,102192,107400,111294,119141,..,49668,52750,57923,64588,71890,79478,88575,94850,102368,107640,112123,115028,..,..,..,..,..,..,..
British Virgin Islands,VGB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1420,1430,1500,1563,1607,1620,1595,1606,1619,1636,1657,1685,1762,1830,1893,1957,2017,..,2141,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14680,16070,17140,17810,19990,23090,27580,30930,34150,32460,33300,35520,42370,45320,43140,38830,33160,29800,29660,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,333165,340034,346782,353293,359433,365114,370263,374965,379421,383906,388646,393688,398989,404421,409769,414907,419800,424473,428962,433000,..,..,..,..,..,..
Brunei Darussalam,BRN,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,31402,31452,31744,32457,33481,34497,35120,35198,35625,36425,37363,38071,37165,36142,35265,34715,34488,34539,34849,35153,..,..,..,..,..,..
Brunei Darussalam,BRN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,4807,6620,7089,7054,7445,6803,6782,..,..,..,..,..,..
Brunei Darussalam,BRN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,1007,1058,886,792,871,874,1027,..,..,..,..,..,..
Brunei Darussalam,BRN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,6,8,11,13,15,16,20,19,23,29,102,92,175,212,176,182,255,294,356,..,..,..,..,..,..
Bulgaria,BGR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1650,1760,1950,2350,3030,3770,4270,4820,6100,6750,6980,7220,7420,7590,7730,7480,7580,7860,8860,..,..,..,..,..,..,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7025037,6970000,..,..,..,..,..,..
Bulgaria,BGR,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,592165,577372,558663,553824,536874,524398,516351,511367,509432,505660,496730,483265,464464,442359,419300,396795,374348,351872,330439,..,..,..,..,..,..,..
Bulgaria,BGR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,195637,191416,186702,178365,165572,155091,..,..,..,..,..,..,..
Bulgaria,BGR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,82951,85823,85634,81592,77627,74680,..,..,..,..,..,..,..
Bulgaria,BGR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,3091,3414,3998,4440,4834,5079,5163,4816,4353,3949,3850,4095,4703,5371,6055,6617,6750,6738,6564,..,..,..,..,..,..,..
Burkina Faso,BFA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,250,240,240,280,340,410,430,460,520,550,570,600,650,690,690,630,600,590,670,..,..,..,..,..,..,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,11607942,11944587,12293100,12654621,13030569,13421930,13829176,14252021,14689725,15141098,15605217,16081911,16571246,17072775,17586017,18110624,18646378,19193284,19751535,20321000,..,..,..,..,..,..
Burkina Faso,BFA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1026537,1065310,1100381,1136676,1173736,1211006,1248355,1280877,1313371,1346648,1429450,1471065,1511207,1554949,1601625,1650885,1703141,1755739,1810633,1868186,..,..,..,..,..,..
Burkina Faso,BFA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43145,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33243,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,0,1236,..,744,1861,2163,2405,..,1415,..,..,..,..,1382,..,..,..,..,..,..
Burundi,BDI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,130,130,130,120,120,140,150,170,190,200,220,230,250,260,260,260,270,280,280,..,..,..,..,..,..,..
Burundi,BDI,"Population, total",SP.POP.TOTL,6378871,6525545,6704113,6909154,7131693,7364862,7607849,7862214,8126102,8397668,8675602,8958406,9245988,9540289,9844297,10160030,10487998,10827024,11175378,11531000,..,..,..,..,..,..
Burundi,BDI,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,501135,524765,560230,599722,642317,686704,731672,775210,819041,861246,899308,..,931663,973269,987341,997947,1012367,1023999,1031851,..,..,..,..,..,..,..
Burundi,BDI,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,27144,35184,41130,..,34907,38104,40300,..,..,..,..,..,..,..
Burundi,BDI,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,650,642,1866,..,1907,1530,1262,..,..,..,..,..,..,..
Burundi,BDI,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,57,13,21,..,64,69,..,..,..,..,..,..,121,101,..,..,452,486,307,..,..,..,..,..,..,..
Cabo Verde,CPV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1410,1350,1300,1520,1900,2160,2300,2820,3300,3480,3400,3510,3440,3490,3360,3210,3130,3080,3420,..,..,..,..,..,..,..
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,428188,435709,442951,449930,456617,463032,469170,475060,480842,486671,492654,498856,505235,511748,518269,524743,531146,537497,543767,550000,..,..,..,..,..,..
Cabo Verde,CPV,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,39754,41926,44410,46818,49078,51274,53438,54498,55279,55862,56325,56819,57289,56950,55888,54364,52580,51013,49368,..,..,..,..,..,..,..
Cabo Verde,CPV,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,12074,12516,11566,11847,11782,10988,..,..,..,..,..,..,..
Cabo Verde,CPV,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,503,432,442,443,362,370,..,..,..,..,..,..,..
Cabo Verde,CPV,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,8,8,..,..,..,..,..,..,10,19,10,10,14,30,62,..,..,..,..,..,..,..
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,300,310,320,350,400,460,520,590,670,700,750,810,880,970,1020,1060,1140,1240,1390,..,..,..,..,..,..,..
Cambodia,KHM,"Population, total",SP.POP.TOTL,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,15521436,15766293,16009414,16249798,16487000,..,..,..,..,..,..
Cambodia,KHM,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,890964,1067938,1285836,1480726,1610499,1676525,1667821,1605314,1507165,1427511,1397538,1499133,1592571,1645822,1666431,1654766,..,1580619,1545059,1512176,..,..,..,..,..,..
Cambodia,KHM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182987,..,165539,168242,179258,..,..,..,..,..,..
Cambodia,KHM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18253,..,20272,22022,23256,..,..,..,..,..,..
Cambodia,KHM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,0,515,..,270,448,862,..,..,1006,..,..,..,1175,..,1222,1349,..,..,..,..,..,..,..
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,670,640,630,730,910,1010,1060,1110,1240,1320,1330,1350,1360,1430,1480,1440,1380,1340,1440,..,..,..,..,..,..,..
Cameroon,CMR,"Population, total",SP.POP.TOTL,15513945,15928910,16357602,16800865,17259322,17733410,18223674,18730282,19252666,19789919,20341241,20906388,21485266,22077298,22681858,23298368,23926539,24566045,25216237,25876000,..,..,..,..,..,..
Cameroon,CMR,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1414287,1471207,1528141,1587441,1647323,1706902,1766619,1819649,1872751,1924753,1974819,2023109,2065399,2106868,2148264,2190540,2233992,2274712,2318544,..,..,..,..,..,..,..
